no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets_value,loan_status
2, Not Graduate, Yes,14.914123179965662,15.86963441986494,14,6.320768294250582,16.840801682303496,1
2, Graduate, No,16.034714150714915,17.3477362312726,2,6.124683390894205,17.822843761378564,1
5, Not Graduate, Yes,15.732433317205148,16.942271137784317,14,5.948034989180646,17.639794670918473,0
4, Graduate, Yes,14.557448378884015,15.856731016694035,8,6.202535517187923,16.15731646026544,0
4, Graduate, No,15.039286283703994,15.931766193248746,2,6.342121418721152,16.835935492889124,1
2, Graduate, No,14.845130332288226,16.213405921671733,16,6.26530121273771,16.716932206992077,0
3, Graduate, No,15.363073279446223,16.67198082165602,10,5.976350909297934,17.546011710749845,0
2, Graduate, Yes,15.671808704579888,16.997722439954657,6,6.385194398997726,17.370858648025116,1
3, Graduate, Yes,14.690979711984754,15.38412668421143,12,6.79794041297493,16.68907525404123,1
5, Not Graduate, Yes,16.097893045681612,17.001863232449228,20,5.948034989180646,17.822843761378564,0
2, Not Graduate, Yes,15.341567078850604,16.72786127692704,2,6.320768294250582,17.1654146803266,1
4, Not Graduate, Yes,14.690979711984754,16.056220353623207,2,6.77078942390898,16.496532155171714,1
1, Graduate, Yes,15.931766193248746,16.68907525404123,10,6.513230110912307,17.941030753809912,1
1, Not Graduate, Yes,15.90737474309945,17.24626677423043,12,6.142037405587356,17.70324089131518,0
0, Graduate, No,15.573368647930426,16.86478364583966,6,6.028278520230698,17.278116599103036,0
2, Not Graduate, No,15.29711532616119,16.300417291085605,20,6.045005314036012,17.252718409303803,0
4, Not Graduate, Yes,14.077875591662238,15.039286283703994,2,6.638567789166521,16.166885910365842,1
0, Not Graduate, No,15.894952224644102,17.249497794707484,8,6.742880635791903,17.721515511187583,1
0, Graduate, No,13.304686600863562,14.648420115681892,8,6.4425401664681985,15.38412668421143,1
1, Not Graduate, No,15.068273812173887,16.357112630168974,4,5.860786223465865,17.10017416082366,1
3, Not Graduate, No,14.648420115681892,15.816990693309524,2,6.52649485957079,16.73867219244687,1
5, Not Graduate, Yes,16.08763654656639,17.126053607854647,2,5.796057750765372,17.692942139326735,0
0, Not Graduate, No,15.573368647930426,16.791040175221152,14,6.513230110912307,17.61771871970664,1
2, Graduate, No,15.803385043104912,16.765198945372877,14,6.315358001522335,17.404569704420307,1
4, Graduate, Yes,15.363073279446223,16.380459992348886,6,6.315358001522335,17.154832571369333,1
3, Graduate, No,13.304686600863562,13.910821646859095,8,6.289715570908998,14.914123179965662,0
2, Graduate, No,15.38412668421143,16.733281344102608,20,6.406879986069314,17.27182727039325,1
4, Graduate, Yes,15.483217567201578,16.489659276356317,4,5.8664680569332965,17.265498135541893,0
5, Graduate, No,14.80876270134486,15.843658936835498,8,6.616065185132817,16.432906463791053,1
5, Not Graduate, No,13.45883704259595,14.690979711984754,20,5.802118375377063,15.424948670398354,0
0, Graduate, No,15.894952224644102,17.21001898503268,12,6.602587892189336,17.83189359673468,1
0, Not Graduate, Yes,15.732433317205148,16.54336345172214,14,6.551080335043404,17.615484081955163,1
4, Graduate, No,13.997832948091215,15.009433329466965,2,6.336825731146441,15.955576839107596,1
0, Not Graduate, No,15.226497775576945,16.195056784687036,16,5.991464547107982,17.265498135541893,0
5, Not Graduate, No,15.424948670398354,16.333207111220425,14,5.755742213586912,17.426428497635523,0
3, Not Graduate, Yes,15.607270193858982,16.87421767762801,4,6.688354713946762,17.46616882523204,1
3, Graduate, Yes,15.53827733427679,16.357112630168974,12,5.981414211254481,17.641975696817266,0
4, Not Graduate, No,14.508658238524095,15.607270193858982,12,6.731018100482083,16.283610174181653,1
1, Not Graduate, Yes,15.501909696719672,16.42558042423569,4,6.71174039505618,17.639794670918473,1
0, Not Graduate, No,13.592368256649284,14.690979711984754,2,6.57507584059962,15.501909696719672,1
2, Not Graduate, No,16.097893045681612,17.442514634955867,10,6.464588303689961,17.824660292271965,1
5, Graduate, No,15.789591722875162,16.677711496036597,4,5.942799375126701,17.088874605995333,0
2, Not Graduate, No,15.46416937585933,16.636889503897294,18,5.91350300563827,17.44781968704484,0
0, Not Graduate, Yes,14.557448378884015,15.931766193248746,20,6.641182169740591,16.40327466837995,1
4, Graduate, Yes,14.978661680269907,16.36495580701484,18,6.499787040655854,16.780783675579947,1
1, Graduate, Yes,12.206077645517674,13.122365377402328,10,6.75343791859778,14.151983508870947,1
0, Not Graduate, No,15.53827733427679,16.775615705688583,18,6.300785794663244,17.385043282614657,0
3, Graduate, Yes,13.910821646859095,15.226497775576945,20,6.761572768804055,15.64006001130563,1
5, Graduate, Yes,16.034714150714915,17.175885979828397,20,6.428105272684596,18.058275139672464,1
2, Not Graduate, Yes,15.931766193248746,16.840801682303496,12,6.593044534142437,18.08100339042715,1
0, Graduate, Yes,14.77102238760702,15.830413711839864,2,6.74993119378857,16.765198945372877,1
4, Not Graduate, Yes,15.520258832020865,16.716932206992077,16,6.682108597449809,17.154832571369333,1
3, Not Graduate, No,15.150511887854474,16.249124001084017,4,5.780743515792329,16.98519618065851,1
2, Not Graduate, Yes,15.830413711839864,16.700311326676903,20,6.5998704992128365,17.565014657424058,1
0, Graduate, No,15.732433317205148,16.86951178681205,14,5.707110264748875,17.376556668977415,0
3, Graduate, Yes,15.656060350091908,16.963963961454382,4,5.8522024797744745,17.904842595113248,1
3, Graduate, Yes,13.592368256649284,14.731801689838349,20,5.981414211254481,15.176487367510099,0
0, Not Graduate, Yes,15.53827733427679,16.765198945372877,14,6.775366090936392,17.60423536967236,1
0, Not Graduate, Yes,15.732433317205148,16.666217117271472,18,6.7357800142423265,17.595144398177723,1
5, Not Graduate, Yes,15.404745967162468,16.58182973008354,8,6.226536669287466,17.460960480260535,0
4, Graduate, No,16.056220353623207,17.196505266322514,12,6.333279628139691,18.25344483639678,1
0, Graduate, Yes,14.946912992035967,15.775605482856605,10,6.212606095751519,16.87890152672105,0
0, Graduate, Yes,13.122365377402328,14.077875591662238,4,6.716594773520978,14.77102238760702,1
5, Not Graduate, No,15.46416937585933,16.432906463791053,16,6.2766434893416445,17.278116599103036,0
4, Graduate, No,16.108045416114916,17.077445910607096,2,6.1779441140506,17.77441716837524,0
3, Graduate, Yes,14.077875591662238,15.274125813221904,18,6.023447592961033,15.882373444019521,0
4, Graduate, No,15.250595321348806,16.636889503897294,6,5.945420608606575,17.344807971579257,0
2, Not Graduate, No,15.978833698567334,16.937875526504495,4,5.902633333401366,17.916499679461335,0
3, Not Graduate, Yes,15.656060350091908,16.68907525404123,2,6.297109319933935,17.489276399648872,0
0, Not Graduate, No,15.444751293772967,16.42558042423569,18,5.863631175598097,17.126053607854647,0
5, Not Graduate, No,15.009433329466965,16.118095750958314,12,6.194405391104672,16.341239282272525,0
0, Not Graduate, No,14.508658238524095,15.363073279446223,2,6.710523109452428,16.475770165160203,1
1, Not Graduate, No,13.815511557963774,15.096444681204078,4,6.304448802421981,15.53827733427679,1
5, Graduate, Yes,13.592368256649284,14.403297778421795,8,6.782192056006791,15.29711532616119,1
3, Graduate, No,15.76142084987672,16.785925074816024,14,6.579251212010101,17.745373501167116,1
0, Graduate, No,12.206077645517674,12.899222326086994,4,6.38856140554563,13.815511557963774,1
2, Graduate, Yes,13.122365377402328,14.285514812209815,4,6.498282149476434,15.039286283703994,1
2, Not Graduate, Yes,14.690979711984754,15.404745967162468,4,6.790097235513905,16.770420889081343,1
3, Not Graduate, Yes,15.775605482856605,16.630919337267223,4,6.077642243349034,17.54840692141843,0
0, Not Graduate, Yes,13.592368256649284,14.77102238760702,2,6.428105272684596,15.201805169084134,1
5, Not Graduate, Yes,15.607270193858982,16.308716093211594,20,6.744059186311348,17.511862051730805,1
3, Not Graduate, Yes,15.656060350091908,16.98938905874274,16,6.48768401848461,17.560297667657167,1
1, Not Graduate, No,15.250595321348806,16.600521861931007,14,5.971261839790462,17.018257041552996,0
4, Graduate, No,14.731801689838349,15.501909696719672,10,6.385194398997726,16.68907525404123,1
0, Graduate, Yes,13.815511557963774,14.978661680269907,10,6.75110146893676,15.830413711839864,1
2, Graduate, No,15.816990693309524,16.588099342704055,20,5.883322388488279,17.7914469078978,0
3, Graduate, Yes,15.830413711839864,17.04631499322344,12,6.643789733147672,17.78580249038432,1
4, Not Graduate, No,15.009433329466965,16.08763654656639,14,6.663132695990803,16.530205368010318,1
4, Graduate, Yes,14.603968372873895,15.882373444019521,18,6.744059186311348,16.642824239064897,1
4, Not Graduate, Yes,15.919644834185693,16.666217117271472,12,6.3784261836515865,17.410079360079497,1
1, Graduate, Yes,12.206077645517674,13.592368256649284,14,6.437751649736401,13.997832948091215,1
1, Not Graduate, Yes,12.899222326086994,13.710151153416941,8,6.720220155135295,14.88022163978423,1
0, Not Graduate, No,15.747032114495013,16.94664751219259,10,5.749392985908253,17.709369613131347,0
5, Not Graduate, Yes,16.08763654656639,17.186248766505983,18,6.597145701886651,17.91152041614437,1
0, Graduate, Yes,15.53827733427679,16.775615705688583,6,6.0112671744041615,17.20328495307807,0
0, Graduate, No,15.501909696719672,16.72786127692704,8,6.439350371100098,17.308983246130737,1
2, Graduate, No,15.520258832020865,16.51013780630191,8,5.8998973535824915,17.359364268929685,0
5, Graduate, No,15.955576839107596,17.050259771358842,4,5.820082930352362,17.713434659296894,0
4, Graduate, No,15.573368647930426,16.454567959008102,16,6.274762021241939,17.569709501618057,0
2, Graduate, Yes,13.122365377402328,14.077875591662238,4,6.059123195581797,15.274125813221904,0
4, Not Graduate, Yes,16.034714150714915,17.151280169891162,12,6.634633357861686,18.036487785804027,1
2, Not Graduate, Yes,14.731801689838349,15.789591722875162,16,5.755742213586912,16.61887099947687,0
0, Not Graduate, Yes,15.943742382861155,17.11872756803093,10,6.244166900663736,17.404569704420307,0
5, Not Graduate, No,14.845130332288226,15.919644834185693,14,6.423246963533519,16.816230422780546,1
3, Not Graduate, Yes,15.967272877502799,16.959662879739987,12,6.796823718274855,18.059710890077955,1
4, Not Graduate, No,15.404745967162468,16.249124001084017,8,6.154858094016418,17.479072229734946,0
1, Not Graduate, Yes,15.882373444019521,16.765198945372877,2,6.386879319362645,18.01870954004614,1
1, Not Graduate, No,16.04552506565036,17.129696599000436,6,5.8998973535824915,17.944256563006768,0
2, Not Graduate, No,14.731801689838349,15.967272877502799,8,6.728628613084702,16.5563506464056,1
3, Not Graduate, No,15.830413711839864,17.158372397949154,12,5.908082938168931,17.731525604582277,0
1, Graduate, Yes,13.592368256649284,14.731801689838349,4,6.016157159698354,15.656060350091908,1
3, Not Graduate, No,15.607270193858982,16.74403413530075,10,5.961005339623274,17.57204868391651,0
1, Not Graduate, No,13.710151153416941,15.068273812173887,18,5.981414211254481,15.843658936835498,0
3, Graduate, No,12.899222326086994,13.997832948091215,12,6.759255270663693,14.557448378884015,1
0, Not Graduate, Yes,15.789591722875162,16.845644306544774,10,6.598509028614515,17.853284786334665,1
4, Graduate, No,15.830413711839864,16.600521861931007,4,5.739792912179234,17.639794670918473,0
1, Not Graduate, Yes,14.978661680269907,16.012735246411598,20,5.921578419643816,16.61887099947687,0
3, Not Graduate, Yes,15.444751293772967,16.15731646026544,18,5.991464547107982,17.426428497635523,0
1, Not Graduate, Yes,15.38412668421143,16.503358119776173,2,5.877735781779639,17.365127973480334,1
1, Graduate, Yes,15.444751293772967,16.54336345172214,4,6.444131256700441,17.233237274364523,1
3, Not Graduate, No,15.943742382861155,17.11872756803093,12,6.405228458030842,17.886245271612086,1
3, Not Graduate, Yes,15.990262393084793,17.10017416082366,10,5.940171252720432,17.947471999809046,0
5, Not Graduate, Yes,15.967272877502799,17.085079535170806,10,6.738152494595957,17.95067713070663,1
3, Not Graduate, Yes,15.990262393084793,17.10017416082366,12,6.5638555265321274,18.032072767659887,1
3, Not Graduate, Yes,15.424948670398354,16.630919337267223,20,6.042632833682381,17.27182727039325,0
5, Not Graduate, Yes,14.557448378884015,15.404745967162468,12,6.480044561926653,16.341239282272525,1
5, Not Graduate, No,13.910821646859095,15.096444681204078,12,5.755742213586912,15.687312888712007,0
4, Graduate, Yes,16.001561947061912,17.341871111992198,20,6.030685260261263,17.958645300228824,0
1, Graduate, No,15.702580358511794,17.02635425145779,4,6.2166061010848646,17.385043282614657,1
1, Graduate, Yes,16.077273760604726,17.356469910987094,2,6.679599185844383,17.760968358821017,1
5, Not Graduate, Yes,13.815511557963774,14.690979711984754,18,6.419994928147142,15.623799493077952,1
4, Graduate, Yes,16.02378508137718,17.1618997383427,12,6.695798917058491,18.014215150525633,1
5, Graduate, No,16.012735246411598,17.069753565279804,4,6.289715570908998,17.936172444737515,0
2, Not Graduate, Yes,14.557448378884015,15.732433317205148,12,6.679599185844383,16.68340951682656,1
2, Graduate, Yes,15.967272877502799,16.888203918950687,16,6.690842277418564,17.719501411856445,1
4, Not Graduate, No,16.097893045681612,17.287477041570536,18,6.386879319362645,17.879395929883795,1
2, Not Graduate, No,14.845130332288226,15.607270193858982,18,6.705639094860003,16.90199724044883,1
2, Graduate, Yes,15.520258832020865,16.333207111220425,14,6.736966958001855,17.158372397949154,1
3, Graduate, No,15.76142084987672,16.892822864593636,14,6.661854740545311,17.57204868391651,1
3, Not Graduate, No,15.59046307836746,16.924571561468124,6,5.929589143389895,17.50188690692275,0
4, Graduate, Yes,13.910821646859095,15.096444681204078,14,6.568077911411976,15.789591722875162,1
5, Graduate, Yes,13.304686600863562,14.220976332738882,12,6.234410725718371,15.29711532616119,0
3, Not Graduate, No,15.990262393084793,17.239773245130714,12,6.56244409369372,17.839074956014414,1
1, Graduate, No,15.123843647884687,15.978833698567334,20,6.786716950605081,16.959662879739987,1
0, Graduate, No,15.943742382861155,17.249497794707484,4,6.664409020350408,18.06114458205925,1
4, Not Graduate, No,16.097893045681612,17.196505266322514,8,6.385194398997726,18.323067926110724,1
5, Graduate, No,16.04552506565036,17.341871111992198,6,6.610696044717759,17.639794670918473,1
3, Graduate, Yes,15.843658936835498,17.216707972959764,10,5.84354441703136,18.083808441315416,0
5, Not Graduate, Yes,15.943742382861155,16.73867219244687,20,6.556778356158042,17.68462608325797,1
2, Graduate, Yes,15.687312888712007,16.855259764781927,14,5.793013608384144,17.393458479303888,0
2, Not Graduate, No,15.53827733427679,16.432906463791053,2,6.326149473155099,17.387856223912145,1
1, Graduate, No,12.611541086966115,13.997832948091215,18,6.617402977974478,13.815511557963774,0
0, Not Graduate, No,14.45736497045232,15.747032114495013,4,6.620073206530356,16.325109901643454,1
5, Graduate, No,15.483217567201578,16.835935492889124,16,6.688354713946762,17.588271519047417,1
1, Graduate, Yes,15.444751293772967,16.257857680289998,4,6.617402977974478,17.370858648025116,1
0, Graduate, No,14.914123179965662,16.24031337217814,16,6.171700597410915,16.780783675579947,0
4, Graduate, No,15.46416937585933,16.372737946851277,16,6.709304340258298,17.274976879196945,1
2, Not Graduate, No,14.151983508870947,14.88022163978423,12,6.19644412779452,16.012735246411598,0
3, Not Graduate, No,13.710151153416941,14.690979711984754,16,6.553933404025811,14.946912992035967,1
5, Graduate, Yes,15.226497775576945,16.128046080821385,4,6.675823221634848,16.993564429978885,1
0, Graduate, Yes,13.997832948091215,15.250595321348806,4,6.645090969505644,16.04552506565036,1
1, Graduate, Yes,14.557448378884015,15.856731016694035,16,5.793013608384144,16.341239282272525,0
1, Not Graduate, Yes,15.29711532616119,16.468752592994022,16,6.016157159698354,17.252718409303803,0
2, Not Graduate, Yes,15.483217567201578,16.325109901643454,14,6.159095388491933,17.379393550232137,0
1, Not Graduate, Yes,14.690979711984754,15.990262393084793,18,6.028278520230698,16.54987813231892,0
4, Graduate, Yes,14.88022163978423,15.59046307836746,18,6.432940092739179,16.54336345172214,1
4, Graduate, No,15.38412668421143,16.73867219244687,14,6.652863029353347,17.393458479303888,1
